FI_CODE,FI_BRANCH,FI_NAME_THAI,FI_NAME_ENG,OPEN_DATE
002,2461,สาขาบิ๊กซี หาดใหญ่,BIG C HATYAI BRANCH,25540729
002,2462,สาขารัถการ (ตลาดสด),RATTAKARN TARADSOD,25540217
002,2463,สาขาถนนปุณณกัณฑ์ หาดใหญ่,PHUNNAKAN ROAD HATYAI BRANCH,25550907
002,2464,สาขากาญจนวนิช-สงขลา,KANCHANAVANICH SONGKHLA BRANCH,25561220
002,2465,สาขาเทสโก้ โลตัส สงขลา,TESCO LOTUS SONGKHLA BRANCH,25561129
002,2466,สาขาเซ็นทรัล เฟสติวัล หาดใหญ่,CENTRAL FESTIVAL HATYAI BRANCH,25561214
002,2470,สาขาบิ๊กซี สตูล,BIG C SATUN BRANCH,25550815
002,2477,สาขาโอเชี่ยน ช็อปปิ้งมอลล์ ชุมพร,OCEAN SHOPPING MALL CHUMPHON BRANCH,25520109
002,2478,สาขาเทสโก้ โลตัส ชุมพร,TESCO LOTUS CHUMPHON BRANCH,25531029
002,2482,สาขาโรบินสัน ตรัง,ROBINSON TRANG BRANCH,25531111
002,2483,สาขาโฮมโปร ตรัง,HOME PRO TRANG BRANCH,25550224
002,2484,ย่านตาขาว ตรัง,Yantakhao Trang,25600309
002,2487,สาขาเทสโก้ โลตัส ประจวบคีรีขันธ์,TESCO LOTUS PRACHUAP KHIRIKHAN BRANCH,25540114
002,2488,สาขาบุญถาวร หัวหิน,BOONTHAVORN HUA HIN BRANCH,25550224
002,2489,สาขาบูลพอร์ต หัวหิน,BLUPORT HUA  HIN BRANCH,25591001
002,2495,สาขาเขาหลัก พังงา,KHAOLAK PHANGNGA BRANCH,25550105
002,2498,สาขาเทสโก้ โลตัส เพชรบุรี,TESCO LOTUS PHETCHABURI BRANCH,25520306
002,2499,สาขาเทสโก้ โลตัส ท่ายาง,TESCO LOTUS THAYANG BRANCH,25541223
002,2733,สาขากมลา ภูเก็ต,KAMALA PHUKET BRANCH,25520424
002,2734,สาขาเทสโก้ โลตัส ถลาง,TESCO LOTUS THALANG BRANCH,25541006
002,2735,สาขาป่าตอง 2 (ถนนสาย ก.),PATONG 2 (SAIKOR ROAD) BRANCH,25550119
002,2737,สาขาเชิงทะเล,CHOENGTALAY BRANCH,25560103
002,2738,สาขาสี่แยกท่าเรือ,THA RUEA INTERSECTION BRANCH,25560715
002,2739,สาขาถนนเทพกษัตรีย์ 2 (สามแยกสะปำ),THEPKASATTRI ROAD 2 (SAMYEAK SAPAM) BRANCH,25580129
002,2740,สาขากะทู้ ภูเก็ต,KATHU PHUKET BRANCH,25591229
002,2741,สาขาเซ็นทรัล ภูเก็ต ฟลอเรสต้า,CENTRAL PHUKET FLORESTTA BRANCH,25610910
002,2742,สาขาท่าอากาศยานนานาชาติ ภูเก็ต,PHUKET INTERNATIONAL AIRPORT BRANCH,25620808
002,2746,สาขาเซ็นทรัลพลาซา สุราษฎร์ธานี,CENTRAL PLAZA SURATTHANI BRANCH,25551011
002,2747,สาขาเซ็นทรัล เฟสติวัล สมุย,CENTRAL FESTIVAL SAMUI BRANCH,25570329
002,2748,สาขาถนนกาญจนวิถี,KANJANAWITHEE ROAD BRANCH,25570612
002,2749,สาขาบุญถาวร สุราษฎร์ธานี,BOONTHAVORN SURATTHANI BRANCH,25581120
002,2763,สาขาบิ๊กซี อำนาจเจริญ,BIG C AMNATCHAROEN BRANCH,25531028
002,2764,สาขาเทสโก้ โลตัส หนองบัวลำภู,TESCO LOTUS NONG BUA LAM PHU BRANCH,25551226
002,2765,สาขาเทสโก้ โลตัส อรัญประเทศ,TESCO LOTUS ARANYAPRATHET BRANCH,25521218
002,2766,สาขาตลาดโรงเกลือ,RONG KLUEA MARKET BRANCH,25551227
002,2767,สาขาเทสโก้ โลตัส วัฒนานคร,TESCO LOTUS WATTHANANAKHON BRANCH,25550210
002,2768,สาขาเทสโก้ โลตัส บึงกาฬ,TESCO LOTUS BUENG KAN BRANCH,25540929
002,2770,สาขาบึงกาฬ,BUENG KAN BRANCH,25541028
002,2774,สาขาเสลภูมิ ร้อยเอ็ด,SELAPHUM ROI ET BRANCH,25561213
002,2780,สาขาปัว น่าน,PUA NAN BRANCH,25560614
002,2781,สาขาบิ๊กซี น่าน,BIG C NAN BRANCH,25580529
002,2787,สาขาเทสโก้ โลตัส แม่สอด-ตาก,"TESCO LOTUS MAESOD BRANCH,TAK",25560110
002,2789,บุญถาวร อุดรธานี,Boonthavorn Udonthani,25591028
002,2792,สาขาโรบินสัน ร้อยเอ็ด,ROBINSON ROI ET BRANCH,25571003
002,2794,สาขาบิ๊กซี ศรีมหาโพธิ,BIG C SIMAHAPHOT BRANCH,25570521
002,2796,สาขาโรบินสัน ปราจีนบุรี,ROBINSON PRACHINBURI BRANCH,25571226
004,0001,สาขาสำนักสีลม,SILOM MAIN BRANCH,25260207
004,0002,สาขาตลาดพลู,TALAT PHLU,24971216
004,0003,สาขาสุขุมวิท 33 (บางกะปิ),SUKHUMVIT 33 (BANG KAPI) BRANCH,24990608
004,0004,สาขาเสาชิงช้า,SAO CHING CHA,24990612
004,0005,สาขาประตูน้ำปทุมวัน,PRATUNAM PATHUMWAN,24990622
004,0006,สาขาธนบุรี,THON BURI,24990815
004,0007,สาขาบางกระบือ,BANGKRABU,24991212
004,0008,สาขาบางลำภู,BANG LAMPHU,25000117
004,0009,สาขายศเส,YOTSE,25001003
004,0010,สาขาพระโขนง,PHRA KHANONG,25001209
004,0011,สาขาสะพานเหลือง,SAPHAN LUANG,25010116
004,0012,สาขามหาพฤฒาราม,MAHA PHRUTHARAM,25010626
004,0013,สาขายานนาวา,YAN NAWA,25010714
004,0014,สาขาบางรัก,BANG RAK,25010808
004,0016,สาขาถนนประดิพัทธ,T.PRADIPAT,25021014
004,0017,สาขาคลองเตย,KHLONG TOEI,25021125
004,0018,สาขาพัฒน์พงศ์,PHAT PHONG,25040201
004,0019,สาขาพรานนก,PHRAN NOK,25060118
004,0020,สาขาบางซื่อ,BANG SU,25061011
004,0021,สาขาสะพานกรุงธน,SAPHAN KRUNG THON,25061108
004,0022,สาขาสะพานใหม่ดอนเมือง,SAPHANMAI DONMUANG,25070423
004,0024,สาขาเยาวราช,YAOWARAT,25080826
004,0025,สาขาท่าพระ,THA PHRA,25081028
004,0026,สาขาสยามสแควร์,SIAM SQUARE,25100215
004,0027,สาขาสำนักถนนเสือป่า,T.SUAPA MAIN BRANCH,25100227
004,0028,สาขาถนนเพชรบุรีตัดใหม่,T. PHETBURI TATMAI,25100310
004,0029,สาขาสนามเป้า,SANAM PAO,25110531
004,0030,สาขาเทเวศร์,THEWET,25120211
004,0031,สาขาบางขุนเทียน,BANG KHUN THIAN,25120606
004,0032,สาขาสำเหร่,SAMRE,25130320
004,0033,สาขาบางโพ,BANG PHO,25130327
004,0034,สาขาซีคอน บางแค,Seacon Bang Khae Branch,25131127
004,0035,สาขาสุขุมวิท 101,SUKHUMVIT 11 BRANCH,25131204
004,0036,สาขาลาดกระบัง,LAT KRABANG,25140122
004,0038,สาขาถนนสาธร,T. SATHON,25140723
004,0040,สาขาคลองจั่น,KHLONG CHAN,25140809
004,0041,สาขาถนนสาธุประดิษฐ์,T. SATHUPRADIT,25150728
004,0042,สาขาราชดำริ,RATDUMRI,25160511
004,0043,สาขาถนนสุขสวัสดิ์,T. SUKSAWAT,25160620
004,0044,สาขาวังบูรพา,WANG BURAPHA,25161127
004,0045,สาขาลาดพร้าว 25,LATPHRAO 25,25181012
004,0046,สาขาสุขุมวิท 57,SUKHUMWIT 57,25190109
004,0047,สาขาบางยี่ขัน,BANG YIKHAN,25191209
004,0048,สาขาท่าเรือสาธุประดิษฐ์,THARUA SATHUPRADIT,25200506
004,0049,สาขาถนนอโศกดินแดง,T. ASOK DIN DAENG,25201014
004,0050,สาขาเซียงกง,SIANGKONG,25201118
004,0051,สาขาจักรวรรดิ,CHAKKRAWAT,25210106
004,0052,สาขาถนนรางน้ำ,T. RANGNAM,25210120
004,0053,สาขาบางแค,BANG KHAE,25210224
004,0054,สาขาสุรวงศ์,SURAWONG,25210317
004,0055,สาขาบางบอน,BANG BON,25210504
004,0056,สาขาสี่แยกบางนา,SI YAEK BANG NA,25210602
004,0057,สาขาถนนพระรามที่ 3,THANON RAMA III BRANCH,25210623
004,0058,สาขาถนนงามวงศ์วาน,T. NGAM WONG WAN,25210714
004,0059,สาขาเอกมัย,EKKAMAI,25211110
004,0060,สาขาอ่อนนุช,ON NUT,25211124
004,0063,สาขานานาเหนือ,NA-NA NUA,25220112
004,0064,สาขาสวนพลู,SUAN PLU,25220209
004,0065,สาขาวรจักร,WORACHAK,25220223
004,0066,สาขาสี่แยกสะพานกรุงเทพ,SI YAEK SAPHAN KRUNGTHEP,25220427
004,0067,สาขาโพธิ์สามต้น,PHO SAM TON,25220504
004,0068,สาขาไอคอนสยาม,ICONSIAM Branch,25220803
004,0070,สาขาบางเขน,BANG KHEN,25230530
004,0071,สาขาซอยจารุรัตน์,SOI CHARURAT,25230704
004,0073,สาขาบางพลัด,BANG PHLAT,25240220
004,0074,สาขาลาดพร้าว 67,LATPHRAO 67,25240227
004,0075,สาขาถนนลาดหญ้า,THANON LAT YA,25240424
004,0076,สาขาวงเวียน 22 กรกฎา,WONGWIAN 22 KARAKADA,25250604
004,0077,สาขาถนนนวมินทร์ 36,Thanon Nawamin 36 Branch,25251022
004,0078,สาขาหัวหมาก,HUAMAK,25260114
004,0079,สาขาบางปะกอก,BANGPAKOK,25260218
004,0080,สาขาดาวคนอง,,25270504
004,0081,สาขาแม็กซ์แวลู พัฒนาการ,Maxvalu Phattanakan Branch,25270928
004,0082,สาขาถนนหลังสวน,T. LANGSUAN,25280731
004,0084,สาขาห้วยขวาง,HUAY KWANG,25290509
004,0085,สาขาจรัญสนิทวงศ์ 11,CHARANSANITWONG 11,25291024
004,0086,สาขาเทสโก้ โลตัส สระบุรี,Tesco Lotus Saraburi Branch,25531217
004,0087,สาขาแม่ริม เชียงใหม่,Mae Rim Chiang Mai Branch,25531224
004,0088,สาขาถนนรามอินทรา,T. RAM INTRA,25310527
004,0089,สาขาถนนรัชดาภิเษก ห้วยขวาง,T. RATCHADA PHISEK HUAY KWANG,25310617
004,0090,สาขาบางมด,BANG MOT,25311021
004,0091,สาขาสี่แยกราชวงศ์,Si Yaek Ratchawong Branch,25330119
004,0093,สาขาถนนประชาชื่น,T. PRACHA CHUN,25330405
004,0094,สาขามีนบุรี,MIN BURI,25330411
004,0095,สาขาซีคอนสแควร์,SEACON SQUARE,25330601
004,0097,สาขาบิ๊กซี สะพานควาย,BIG-C SPHANKHWAI BRANCH,25331214
004,0098,สาขาถนนเสรีไทย 46 (สวนสยาม),Thanon Serithai 46 (Suan Siam) Branch,25340111
004,0099,สาขาสำนักพหลโยธิน,PHAHON YOTHIN MAIN BRANCH,25390209
004,0100,สาขาลาดพร้าว 99,LAT PHRAO 99,25340329
004,0101,สาขาถนนศุภสารรังสรรค์ หาดใหญ่,T. SUPPHASAN RANGSAN HATYAI,24890103
004,0102,สาขาภูเก็ต,PHU KET,24900115
004,0103,สาขาถนนท่าแพ เชียงใหม่,T. THA PHAE CHIANGMAI,24900601
004,0104,สาขาถนนโกสีย์ นครสวรรค์,T. KOSI NAKHONSAWAN,24900901
004,0105,สาขาแพร่,PHRAE,24930307
004,0107,สาขาพิษณุโลก,PHITSANULOK,24930810
004,0108,สาขาถนนจอมพล นครราชสีมา,T. CHOMPHON NAKHONRATSIMA,24941226
004,0109,สาขาถนนหน้าเมือง ขอนแก่น,T. NAMUANG KHONKAEN,24941228
004,0110,สาขาอุดรธานี,UDON THANI,24950107
004,0111,สาขาสงขลา,SONGKHLA,24951103
004,0112,สาขาฉะเชิงเทรา,CHACHOENGSAO,24990615
004,0113,สาขาชุมพร,CHUMPHON,25000523
004,0114,สาขาน่าน,NAN,25040105
004,0115,สาขาปากน้ำชุมพร,PAK NAM CHUMPHON,25040427
004,0116,สาขาตรัง,TRANG,25050126
004,0117,สาขาบ้านบึง,BAN BUNG,25050315
004,0118,สาขาถนนพรหมเทพ อุบลราชธานี,T. PHOMTHEP UBON RATCHATHANI,25050713
004,0120,สาขาสกลนคร,SAKON NAKHON,25070904
004,0121,สาขาสันป่าตอง,SAN PA TONG,25080305
004,0122,สาขาพังงา,PHANGNGA,25080826
004,0123,สาขาลำนารายณ์,LAM NARAI,25081217
004,0124,สาขาชุมแพ,CHUM PHAE,25090516
004,0125,สาขาร้อยเอ็ด,ROI ET,25090715
004,0126,สาขาทุ่งสง,THUNG SONG,25090810
004,0127,สาขาสุราษฎร์ธานี,SURAT THANI,25090909
004,0128,สาขาชัยนาท,CHAI NAT,25091028
004,0129,สาขายโสธร,YASOTHON,25100118
004,0130,สาขากาฬสินธุ์,KALASIN,25100419
004,0131,สาขาบางคล้า,BANG KHLA,25100503
004,0132,สาขาท่ายาง,THA YANG,25100517
004,0133,สาขาประจวบคีรีขันธ์,PRACHUAP KHIRIKHAN,25100524
004,0134,สาขาอรัญประเทศ,ARANYAPRATHET,25100621
004,0135,สาขาสิงห์บุรี,SING BURI,25100927
004,0136,สาขาอู่ทอง,U-THONG,25110221
004,0137,สาขาพนมสารคาม,PHANOM SARAKHAM,25110226
004,0138,สาขาอำนาจเจริญ,AMNAT CHAROEN,25110425
004,0139,สาขาสระบุรี,SARABURI,25120523
004,0140,สาขาระยอง,RAYONG,25120808
004,0141,สาขาสุรินทร์,SURIN,25120829
004,0142,สาขาปากเกร็ด,PAK KRET,25130116
004,0143,สาขาพนัสนิคม,PHANAT NIKHOM,25130320
004,0144,สาขาบ้านโป่ง,BAN PONG,25131120
004,0145,สาขาพัทลุง,PHATTHALUNG,25140806
004,0146,สาขาประตูน้ำพระอินทร์,PRATUNAM PRA IN,25140923
004,0147,สาขาถนนสุขุมวิท ชลบุรี 1,T. SUKHUMVIT CHON 1.,25150106
004,0148,สาขาถนนศรีรองเมือง จันทบุรี,T. SRIRONG MUANG CHANTHABURI,25150203
004,0149,สาขานางรอง,NANG RONG,25150210
004,0150,สาขาหล่มสัก,LOMSAK,25150612
004,0151,สาขาพังโคน,PHANG KHON,25150619
004,0152,สาขานครปฐม,NAKHON PATHOM,25150724
004,0153,สาขาพิจิตร,PHICHIT,25150807
004,0154,สาขาเชียงราย,CHIANGRAI,25151120
004,0155,สาขาอุทัยธานี,UTHAI THANI,25151127
004,0156,สาขาเลย,LOEI,25160511
004,0157,สาขาสุโขทัย,SUKHOTHAI,25160620
004,0158,สาขาศรีสะเกษ,SI SA KET,25160625
004,0159,สาขาถนนราชวงศ์ เชียงใหม่,T. RATCHAWONG CHIANGMAI,25160917
